docs,label
"['contractor', 'shopping', 'center', 'china', 'state', 'construction', 'engineering', 'corporation', 'previously', 'build', 'e.g.', 'airport', 'hotel', 'factory', 'large', 'international', 'customer', 'different', 'world']",1
"['contract', 'award', 'date', 'connection', 'system', 'total', 'eur', '36', 'million']",1
"['correct', 'chapter', 'entirety']",1
"['deal', 'worth', 'eur', '1.2', 'mn']",1
"['device', 'offer', 'multimedia', 'performance', 'host', 'productivity', 'application', 'include', 'live', 'stock', 'price']",1
"['event', 'view', 'live', 'audio', 'webcast', 'www.ahlstrom.com']",1
"['event', 'view', 'live', 'webcast', 'www.cargotec.com']",1
"['investment', 'worth', 'approximately', 'eur', '100mn']",1
"['mill', 'concentrate', 'supercalendered', 'line', 'run', 'satisfactorily', 'restart', 'old', 'newsprint', 'line']",1
"['important', 'export', 'market', 'norway', 'germany', 'russia', 'france']",1
"['new', 'system', 'include', '60', 'mc3090', 'pda', 'motorola', 'use', '60', 'poundstretcher', 'operative', '3', 'shift', 'integrate', 'real', 'time', 'company', 's', 'exist', 'warehouse', 'management', 'system', 'aldata', 'g.o.l.d', 'stock', 'live', '2008']",1
"['number', 'customer', 'important', 'parameter', 'determine', 'price', 'electricity', 'network']",1
"['order', 'value', 'eur15', 'm']",1
"['order', 'value', 'usd12', '.2', 'm.']",1
"['order', 'worth', 'eur', '8mn']",1
"['organization', 'member', 'russian', 'auto', 'sector', 'union', 'mpra', 'active', 'tikkurila', 'acquire', 'russian', 'paint', 'company', 'kraski', 'tek', '2006']",1
"['outsource', 'scan', 'capture', 'solution', 'transfer', 'paper', 'invoice', 'electronic', 'format', 'basware', 'business', 'transaction', 'service', 'allow', 'customer', 'receive', 'send', 'invoice', 'electronic', 'format']",1
"['party', 'agree', 'l+ñnnen', 'tehtaat', 'right', 'sell', 'remain', 'share', 'suoman', 'rehu', 'hankkija', 'maatalous', '15', 'month', 'purchase', 'majority', 'holding', 'early']",1
"['potential', 'acquirer', 'cencorp', 'corporation', 'related', 'entity', 'sav', 'owe', 'sav', 'cencorp', 'subsidiary', 'finnish', 'savcor', 'group', 'oy']",1
"['prerequisite', 'inclusion', 'program', 'receipt', 'gain', 'key', 'employee', 'acquire', 'aspo', 'share', 'determine', 'board', 'advance', 'maximum']",1
"['record', 'date', 'dividend', 'distribution', 'march', '14', '2008']",1
"['samsung', 'mobile', 'application', 'store', 'launch', 'january', '2009', 'samsung', 'mobile', 'innovator', 'program', 'enable', 'mobile', 'software', 'developer', 'create', 'application', 'use', 'samsung', 'mobile', 'device']",1
"['second', 'quarter', 'net', 'sale', 'expect', 'par', 'quarter', '2009']",1
"['solid', 'fuel', 'heat', 'sludge', 'mixed']",1
"['study', 'evaluate', 'safety', 'tolerability', 'pharmacokinetic', 'repeat', 'dose', 'intravenously', 'administer', 'antibody', '26', 'patient', 'active', 'plaque', 'psoriasis']",1
"['total', 'donation', 'eur', '1,115,000']",1
"['total', 'investment', 'necessary', 'eur40', 'm', 'company', 'estimate']",1
"['total', 'project', 'duration', 'year', 'value', 'eur11', '.5', 'm.']",1
"['total', 'scope', 'project', '38,000', 'square', 'metre', 'value', 'total', 'eur75', 'm']",1
"['responsible', 'operation', 'customer', 'relationship', 'development']",1
"['implementation', 'important', 'operator', 'launch', 'fix', 'mobile', 'convergence', 'service', 'brazil', 'brazil', ' ', '8', '2006', ' ']",1
"['organization', 'assume', 'responsibility', 'operation', 'russia']",1
"['group', 'balance', 'sheet', 'eur', '25.8', 'million', 'goodwill', 'company', 'add']",1
"['group', 'balance', 'sheet', 'eur25', '.8', 'm', 'goodwill', '2010', 'company', 'add']",1
"['timo', 'penttila', 'appoint', 'new', 'manager', 'responsible', 'asset', 'management', 'nordea', 'institutional', 'customer', 'finland']",1
"['raise', 'consumer', 'awareness', 'encourage', 'people', 'recycle', 'old', 'mobile', 'device', 'nokia', 'run', 'regular', 'recycling', 'campaign', 'world']",1
"['new', 'haven', 'register', 'subscribe', 'newspaper']",1
"['showcase', 'end', 'end', 'capability', 'mobile', 'world', 'congress', 'arrange', 'internal', 'meego', 'application', 'development', 'competition', 'entice', 'developer', 'create', 'new', 'application']",1
"['generate', 'aspo', 'goodwill']",1
"['trading', 'new', 'share', 'right', 'dividend', 'distribution', 'fund', 'start', 'exchange', 'helsinki', 'tomorrow']",1
"['unc', 'charlotte', 'deploy', 'ssh', 'tectia', 'connector', 'enable', 'secure', 'application', 'connectivity']",1
"['upm', 'kymmene', 'www.upm-kymmene.com', 'produce', 'magazine', 'paper', 'newsprint', 'fine', 'specialty', 'paper', 'convert', 'material', 'wood', 'product']",1
"['wayne', 'greensmith', 'fiskar', 'brands', 'uk', 'senior', 'brand', 'manager', ' ', '`', '`', 'launch', 'want', 'community']",1
"['vdw', 'combine', 'lxe', 'device', 'enhance', 'productivity', 'enable', 'worker', 'use', 'single', 'device', 'perform', 'voice', 'scanning', 'keyboard', 'function']",2
"['available', 'follow', 'brand', 'new', 'market', 'analyse', ' ', 'cement', 'uk', 'cement', 'poland', 'cement', 'belgium', 'analysis', 'clear', 'overview', 'actual', 'situation', 'future', 'outlook', 'cement', 'industry', 'european', 'country']",1
"['market', 'yield', 'guidance', '7.25', 'area', 'flexibility', '1', '8th']",1
"['vehvilainen', 'currently', 'chief', 'operating', 'officer', 'nokia', 'siemens', 'network', 'join', 'finnair', '5', 'january', '2010', 'ceo', 'effective', '1', 'february', '2010']",1
"['new', 'type', 'network', 'element', 'add', 'network', 'conversion', 'file', 'update', 'add', 'information', 'require', 'convert', 'message', 'format', 'new', 'network', 'element', 'type', 'format', 'understand', 'management', 'system']",1
"['yara', 'suomi', 'ltd', 'provide', 'nitrogen', 'chemical', 'technical', 'nitrate', 'sector', 'industry', 'product', 'use', 'environmental', 'protection']",1
"['flurry', 'analytic', 'spokesperson', 'measure', 'window', 'phone', '7', 'datum', 'week', 'firm', 'double', 'check', 'datum', 'sure', '66', 'cent', 'rise', 'aberration']",1
"['net', 'sale', 'finnish', 'sanoma', 'learning', 'literature', 'finnish', 'medium', 'group', 'sanoma', 'decrease', '3.6', 'january', 'june', '2009', 'total', 'eur', '162.8', 'mn', 'eur', '168.8', 'mn', 'corresponding', 'period', '2008']",0
"['jp', 'morgan', 'expect', 'scala', 'lower', 'nobel', 'biocare', 'growth', 'forecast', '2007', 'current', 'guidance', '23', '25', 'pct', 'operate', 'margin', 'target', 'current', '34', '35', 'pct']",0
"['furthermore', 'sale', 'new', 'passenger', 'car', 'light', 'commercial', 'vehicle', 'country', 'decline', '5.4', 'year', 'year', 'month']",0
"['profitability', 'ebit', '13.6', 'compare', '14.3', 'q2', '2009']",0
"['large', 'stock', 'tack', 'lower']",0
"['company', 'book', 'april', 'june', 'new', 'order', 'worth', '949', 'mln', 'eur', 'compare', '786', 'mln', 'eur', 'period', 'year', 'ago']",2
"['sale', 'mid', 'strength', 'beer', 'decrease', '40']",0
"['eurochem', 'head', 'corporate', 'finance', 'alexander', 'gavrilov', ' ', '`', '`', 'I', 'pleased', 'confirm', 'eurochem', 'able', 'attract', 'long', 'term', 'fund', 'attractive', 'rate']",2
"['honor', 'acknowledge', 'commitment', 'industry', 'especially', 'asia', 'pacific']",2
"['`', '`', 'follow', 'year', 'good', 'profit', 'development', 'enter', 'current', 'year', 'good', 'position']",2
"['helsinki', 'thomson', 'financial)-', 'kemira', 'growhow', 'swing', 'profit', 'quarter', 'earning', 'improve', 'sale', 'especially', 'fertilizer', 'business', 'europe', 'normally', 'strong', 'quarter']",2
"['finnish', 'lifting', 'equipment', 'maker', 'kone', 'oyj', 'october', '4', '2007', 'win', 'order', 'worth', '15', 'mln', 'euro', '$', '21.2', 'mln', 'deliver', 'total', '53', 'custom', 'design', 'elevator', 'norwegian', 'shipbuilder', 'aker', 'yard', 'asa']",2
"['focus', 'improve', 'profitability', 'year', 'streamline', 'operation']",2
"['md', 'henne', 'bahr', 'stockmann', 'gruppen', 'praise', 'trend', 'chain', 'strong', 'decision', 'making', 'process', 'clear']",2
"['company', 'enhance', 'gprs', 'capability', 'exist', '12', 'idea', 'telecom', 'service', 'area', 'add', '10', 'service', 'area', 'network']",2
"['company', 'marketing', 'sale', 'investment', 'initiate', '2009', 'efficient', '2010']",2
"['stock', 'trade', 'map', '50', 'day', 'map', 'sek72', '.983', 'high', '200', 'day', 'map', 'sek70', '.283', 'bullish', 'indicator']",2
"['abb', 'deutsche', 'bank', 'upgrade', 'recommendation', 'swiss', 'swedish', 'engineering', 'group', 'abb', 'ltd', '`', 'buy', '`', 'hold']",2
"['`', '`', 'I', 'pleased', 'proud', 'performance', 'year', 'chief', 'executive', 'juha', 'rantanen', 'statement']",2
"['`', '`', 'design', 'team', 'long', 'admire', 'marimekko', 'vivid', 'pattern', 'color']",2
"['`', '`', 'overall', 'pleased', 'startup', 'curve', 'pleased', 'quality', 'paper', 'stora', 'spokeswoman', 'patricia', 'dietz', 'tuesday']",2
"['`', '`', 'pleased', 'effort', 'negotiate', 'team', 'look', 'forward', 'productive', 'year', 'ahead']",2
"['`', '`', 'pleased', 'work', 'fujitsu', 'ntt', 'docomo', 'advance', 'progress', 'lte', 'juergen', 'walter', 'head', 'converged', 'core', 'nokia', 'siemen', 'network']",2
"['memorandum', 'understanding', 'cooperation', 'finnish', 'global', 'chemical', 'company', 'kemira', 'vietnam', 'national', 'chemical', 'group', 'vinachem', 'sign', 'occasion']",2
"['eurochem', 'cfo', 'andrey', 'ilyin', ' ', '`', '`', 'facility', 'mark', 'important', 'step', 'eurochem', 'secure', 'long', 'term', 'financing', 'necessary', 'potash', 'strategic', 'project']",2
"['helsinki', 'thomson', 'financial', 'kone', 'win', 'order', 'saudi', 'arabia', 'united', 'arab', 'emirate', 'qatar', 'worth', '40', 'mln', 'eur']",2
"['adp', 'news', 'finnish', 'handling', 'system', 'provider', 'cargotec', 'oyj', 'hel', ' ', 'cgcbv', 'announce', 'friday', 'win', 'order', 'worth', 'eur', '10', 'million', 'usd', '13.2', 'm', 'deliver', 'linkspan', 'jordan', 'morocco', 'ireland']",2
"['merrill', 'lynch', 'analyst', 'campbell', 'morgan', 'upgrade', 'recommendation', 'paperlinx', '`', '`', 'neutral', '`', '`', 'buy']",2
"['outotec', 'oyj', 'press', 'release', 'february', '19', '2008', '11.00', 'outotec', 'win', 'large', 'mineral', 'processing', 'technology', 'order', 'mirabela', 'mineracao', 'brasil', 'ltda', 'brazil', 'cumerio', 'med', 'jsco', 'bulgaria']",2
"['outotec', 'win', 'new', 'order', 'worth', '492.9', 'mln', 'eur', 'quarter', 'compare', '240.4', 'mln', 'eur', 'year', 'early']",2
"['raute', 'win', 'order', 'worth', '15', 'mln', 'eur', 'supply', 'plywood', 'production', 'line', 'mill', 'operate', 'russian', 'wood', 'product', 'company', 'sveza', 'group']",2
"['sysopen', 'digia', 'plc', 'press', 'release', '7', 'february', '2006', 'ibm', 'finland', 'reward', 'distinguished', 'partner', 'company', '2005']",2
"['brokerage', '2006', '`', 'true', 'turning', 'point', 'european', 'steel', 'base', 'price', 'pricing', 'carry', 'second', 'quarter', '2006']",2
"['concept', 'enable', 'commercially', 'affordable', 'way', 'manufacture', 'high', 'quality', 'tco', 'coated', 'glass', 'solar', 'industry']",2
"['purpose', 'action', 'ensure', 'company', 'cost', 'effectiveness', 'year', 'near', 'future']",2
"['location', 'mall', 'convenient', 'place', 'shop', 'consumer', 'large', 'residential', 'area', 'nearby', ' ', 'jaroszowka', 'wysockiego', 'zgody']",2
"['tieto', 'offer', 'aktia', 'good', 'foundation', 'require', 'support', 'service', 'implement', 'update', 'project', 'juha', 'volotinen', 'responsible', 'aktia', 'web', 'service']",2
"['glad', 'long', 'co', 'operation', 'sodra', 'continue', 'comment', 'stig', 'goran', 'sandberg', 'affecto', 'area', 'manager', 'baltic', 'operation']",2
"['`', '`', 'line', 'stone', 'sale', 'good', 'early', 'autumn', 'order', 'book', 'strong', 'end', 'year']",2
"['`', '`', 'vessel', 'order', 'help', 'aspo', 'secure', 'long', 'term', 'competitiveness', 'fleet', 'term', 'technology', 'pricing']",2
"['15', 'december', '2010', 'finnish', 'german', 'telecom', 'equipment', 'maker', 'nokia', 'siemens', 'network', 'today', 'win', 'contract', 'upgrade', 'radio', 'network', 'home', 'base', 'telecommunication', 'company', 'elisa', 'oyj', 'hel', ' ', 'eli1v']",2
"['finnish', 'kci', 'konecrane', 'award', 'order', 'hot', 'metal', 'ladle', 'crane', 'indian', 'steel', 'producer', 'bhushan', 'steel', 'strip', 'deliver', '2007']",2
"['finnish', 'raute', 'precision', 'win', 'large', 'glass', 'batch', 'plant', 'mortar', 'plant', 'order', 'mexico']",2
"['vaahto', 'pulp', 'paper', 'finnish', 'vaahto', 'group', 'award', 'order', 'renovate', 'finnish', 'swedish', 'forest', 'industry', 'company', 'stora', 'enso', 'paperboard', 'machine', 'ingerois', 'board', 'mill', 'finland']",2
"['combine', 'producer', 'create', 'strong', 'eu', 'base', 'fertilizer', 'industry', 'capable', 'meet', 'global', 'competition', 'add']",2
"['finnish', 'solution', 'provider', 'affecto', 'oyj', 'today', 'win', 'frame', 'contract', 'value', 'eur2', 'm', 'implement', 'phase', 'insurance', 'application', 'south', 'african', 'mutual', 'federal', 'insurance', 'company', 'limit', 'm&f']",2
"['helsinki', 'afx', 'kci', 'konecrane', 'win', 'order', 'hot', 'metal', 'ladle', 'crane', 'indian', 'steel', 'producer', 'bhushan', 'steel', 'strips', 'ltd']",2
"['helsinki', 'afx', 'outokumpu', 'technology', 'unit', 'win', '28', 'mln', 'eur', 'contract', 'bosnia', 'herzegovina', 'aluminij', 'dd', 'mostar', 'upgrade', 'anode', 'plant']",2
"['line', 'result', 'improve', 'thank', 'positive', 'financial', 'item']",2
"['kesko', 'agro', 'lietuva', 'agricultural', 'machinery', 'grain', 'trader', 'member', 'kesko', 'group', 'boost', 'sale', '42.9', 'percent', '13.4', 'million', 'euro', 'vat', 'inclusive']",2
"['lee', 'man', 'paper', 'metso', 'long', 'prosperous', 'co', 'operation', 'good', 'example', 'changshu', 'hongmei', 'kraftliner', 'machine', 'deliver', 'early']",2
"['london', 'lead', 'share', 'today', 'jump', '100', 'point', '1.7', 'market', 'open']",2
"['mika', 'stahlberg', 'vp', 'f', 'secure', 'lab', '`', '`', 'excited', 'proud', 'f', 'secure', 'recognize', 'av', 'comparative', 'product', 'year']",2
"['ministry', 'water', 'tanzania', 'award', 'poyry', 'water', 'sanitation', 'engineering', 'assignment', 'rehabilitation', 'extension', 'water', 'supply', 'sanitation', 'infrastructure', 'bukoba', 'musoma', 'situate', 'lake', 'victoria', 'northern', 'tanzania']",2
"['policy', 'aim', 'company', 'profitable', 'competitive']",2
"['year', 'turn', 'program', 'expect', 'ensure', 'salomon', 'future', 'competitiveness', 'company']",2
"['pleased', 'fine', 'co', 'operation', 'country', 'recent', 'time']",2
"['finland', 'lead', 'metal', 'group', 'outokumpu', 'fourth', 'quarter', 'net', 'profit', 'triple', 'strong', 'global', 'demand', 'stainless', 'steel', 'soar', 'base', 'metal', 'price', 'proceed', 'sale', 'technology', 'unit']",2
"['neste', 'oil', 'corporation', 'refining', 'marketing', 'company', 'concentrate', 'clean', 'high', 'quality', 'traffic', 'fuel']",1
"['company', 'poser', 'want', 'impress', 'people', 'late', 'handset']",1
"['`', '`', 'delighted', 'announce', 'support', 'intel', 'base', 'handheld', 'platform', 'capability', 'development', 'easy', 'fast']",2
"['accord', 'bosse', 'present', 'cooperation', 'beneficial', 'party']",2
"['finnish', 'insurance', 'company', 'fennia', 'kesko', 'group', 'end', 'loyal', 'customer', 'cooperation']",0
"['accord', ' ', 'post', 'world', 'intellectual', 'property', 'organization', ' ', '`', '`', 'present', 'invention', 'relate', 'hydrocarbon', 'particularly', 'manufacture', 'hydrocarbon', 'component', 'suitable', 'aviation', 'fuel', 'jet', 'fuel', 'blend', 'stock', 'aviation', 'fuel']",1
"['exactly', 'happen', 'recent', 'weekday', 'east', 'haven', 'baker', 'bring', 'remind', 'resident', 'easter', 'tradition', 'wheat', 'rice', 'pie']",1
"['investment', 'investment', 'activity', 'communication', 'relate', 'available', 'relevant', 'person', 'engage', 'relevant', 'person']",1
"['fortum', 'need', 'clear', 'signal', 'commitment', 'government', 'permit', 'available', 'company', 'start', 'round', 'kuula']",1
"['swiss', 'franc', 'surge', 'record', '1.42', 'euro', 'report', 'sharp', 'gain', 'manufacturing', 'march']",2
"['add', 'order', 'contain', 'control', 'valve', 'instrumentation', 'complete', 'mill', 'engineering', 'electrification', 'metso', 'drive', 'control']",1
"['index', 'include', 'company', 'commit', 'sustainable', 'development']",1
"['repurchase', 'bond', 'execute', 'open', 'market', 'accordance', 'section', '7', 'f', 'term', 'condition', 'convertible', 'bond']",1
"['`', '`', 'delighted', 'welcome', 'elisa', 'board', 'director', 'garry', 'mcguire', 'ceo', 'rmg', 'network']",2
